English,Mon,Original_Definition
Lesser wife of a king below the status of female personal attendant to a king or queen.  မှောၚ်မှ။  ဗော်ဗြဴဝေၚ်၊ မောၚ်မနၚ်စၚ်။,မောၚ်မ,(n) lesser wife of a king below the status of female personal attendant to a king or queen. [id] မှောၚ်မှ။ [Syn.] ဗော်ဗြဴဝေၚ်၊ မောၚ်မနၚ်စၚ်။
Lesser.  မဒှ်သာတုဲပရေံ။,မဒှ်သာတုဲသဝ်စှေ်,(adj) lesser. [id] မဒှ်သာတုဲပရေံ(အ်)။
Let  be,သောၚ်,"1 (v) exp. သောၚ်ဍေံ(ဟ်) (v) leave it at that, let {somebody, something} be, never mind. [id.] ဆံၚ်ဍေံ(ဟ်)။"
Let a day pass,ဗ္ၜက်တ္ၚဲ,(v) let a day pass.
Let alone,ဗလးလဝ်,"(v) to let alone, to leave to oneself, let alone, leave to oneself."
Let away,ပလံၚ်ဏာ,"(v) let away, to let or carry away."
Let down,ဖျေံ,"(v) to lower, let down, put down, take down,  bring down, {honorific} to give, bestow, to lend."
Let down to droop,တလာဲ,"(v) to come loose, to unbind, let down to droop {as a branch of a tree}, to hang down, to be pendant. [id] တၠာဲ။"
Let down.  ကွက်၊ ထွက်။,ထိုၚ်,"3 (v) to drop, hand, let down. [Cf.] ကွက်၊ ထွက်။"
Let down.  တလာဲ။,ကလာဲ,"(v) to come loose, hang loose, to unbind, let down. [id] တလာဲ။"
Let down.  ပ္တုံဖျေံ၊ လ္ကဲ၊ လ္ကဲဖျေံ၊ လပ္တုံ၊ လၟောဝ်ဖျေံ။,တကဲ,ပ္ကဲဖျေံ(ဟ်) (v) let down. [id] ပ္တုံဖျေံ(ဟ်)၊ လ္ကဲ၊ လ္ကဲဖျေံ(ဟ်)၊ လပ္တုံ(မ်)၊ လၟောဝ်ဖျေံ(ဟ်)။
Let fall,စရိုဟ်,"(v) to pour out, lustrate, let fall, to drop. [id] စြိုဟ်။"
Let fall.    တရိုဟ်စုတ်  to pour ပ္ဍဲ into.  တရိုဟ်ဖျေံ၊ ဆာဲစုတ်၊ ဆာဲထောံ။    တရိုဟ်ဇၞိက်  to throw a casting-net.    တရိုဟ်ဍာ်  to lustrate,တရိုဟ်,"1 (v) to pour out, lustrate, let fall.    တရိုဟ်စုတ် (v) to pour ပ္ဍဲ into. [id] တရိုဟ်ဖျေံ၊ ဆာဲစုတ်၊ ဆာဲထောံ။    တရိုဟ်ဇၞိက် (v) to throw a casting-net.    တရိုဟ်ဍာ် (v) to lustrate, dedicate by pouring out water while monk recites Buddhist formulas.    တရိုဟ်ဖျေံညံၚ်ရဴဇၞိက် (v) let down as a curtain.    တရိုဟ်လပိုက် (adv) with concentrated effort, {go} all out, in torrents. [Cf.] ကၟုဟ်၊ ခရဲ၊ ချာဲ၊ စဝ်၊ တ္ၜိုဟ်၊ ၜိုဟ်။    [Der.] တရိုဟ် (n) strainer. [id] တရိုဟ်ဍာ်။    စဝ်တရိုဟ် (v) to pour."
Let fall.  စရိုဟ်။    ကရိုဟ်ဍာ်  to lustrate,ကရိုဟ်,"1 (v) to be pour out, to pour, lustrate, let fall. [id] စရိုဟ်။    ကရိုဟ်ဍာ် (v) to lustrate, dedicate by pouring out water, while monk recites Buddhist formula. [id] စရိုဟ်ဍာ်။    ကရိုဟ်ဇၞိက် (v) to throw a casting net. [id] စရိုဟ်ဇၞိက်။    ကရိုဟ်စုတ်အပ္ဍဲ (v) to pour into. [id] စရိုဟ်စုတ်အပ္ဍဲ။ [Cf.] ချာဲ၊ ဂရောဲ၊ စဝ်၊ ဗဗိုဟ်၊ ဗိုဟ်၊ လၟုဟ်။    [Der.] စရိုဟ်ဍာ် (n) strainer."
Let fall.  လဖဝ်ဖျေံ၊ လဖဝ်ထောံ။,ပ္တုံဖျေံ,"(v) to let down, to set down, to put down, to knock, let fall. [id] လဖဝ်ဖျေံ(ဟ်)၊ လဖဝ်ထောံ(အ်)။"
Let go,ဗလဲ,"2 (v) let go, to let go {of}, to free {from}, to send {for}, to send away, to hand over or declare open.    အဲဗလးဏာမၞိဟ်မွဲဇွောံဂွံကေတ်ဍာ်သာဲ(ယ်) (v) I have send a man to get some honey.    ဇကုဟွံဗလးနၚ်ဍေံဟာ (v) aren’t you going to send for him?.    ညးတံဗလးဒုဟ်ကဵုအဲ (v) they exonerated me.    [Der.] ဗၠး (v) to go free."
Let go,ဗလယ်,"2 (v) let go, to let go {of}, to free {from}, to send {for}, to send away, to hand over or declare open.    အဲဗလးဏာမၞိဟ်မွဲဇွောံဂွံကေတ်ဍာ်သာဲ(ယ်) (v) I have send a man to get some honey.    ဇကုဟွံဗလးနၚ်ဍေံဟာ (v) aren’t you going to send for him?.    ညးတံဗလးဒုဟ်ကဵုအဲ (v) they exonerated me.    [Der.] ဗၠး (v) to go free."
Let go something which is in one’s possession,ဗလးတဲ,"(v) let go something which is in one’s possession, relinquish, cease taking further responsibility, wash one’s hands off, give up, stop trying."
Let it be so.  လဝ်ကဵုရ။,လဝ်ကဵုဍေံဒှ်ရ,(v)let it be so. [id.] လဝ်ကဵုရ။
Let it happen that …,သဒှ်,"ကဵုသဒှ်(ဟ်) (v) let it happen that …, ကဵုသဒှ် … ကဵုသဒှ်(ဟ်) (v) either … or."
Let it happen that….,ဒှ်,"ကဵုဒှ်(ဟ်) (conj.) let it happen that…..,"
Let it stand at that,လဝ်ကဵုဍေံတန်တဴပ္ဍဲဂှ်,(v) let it stand at that.
Let me introduce you to mehm san,ဆက်မိတ်,ကဵုအဲဂွ့ဆက်မိတ်ဇကုကဵုမာံသာန်ညိ (v) let me introduce you to Mehm San.
Let me know.    ဇကုဂွံတိက်ခိုဟ်ခိုဟ်ရဟာ  did you sleep well?    တက်ပန်နာဍဳဂွံဒေါံ  they are allowed to stop at four o’clock.    နူပြဟ်ပြဟ်ဟွံဂွံတီဂိကွေံရ  it is a great pity i did not know sooner.    မုဂွံသ္ပရော  what is it for?    မၞးဟွံဂွံလုက်ဣဂှ်  you must not touch that.    မၞိဟ်စဘိန်တံဂှ်ဂွံထပိုတ်ဘိန်ဝါတ်ရ  opium eaters find the drug difficult to give up.    ရံၚ်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲ ဍေံမၞိဟ်ခိုဟ်မွဲဟွဲသေၚ်ဂှ်တီမာန်ရ  if you consider the defects of his conduct you can see he is not a good person.    ဟွံဂွံခေပ်သော်ဏီ  i have not hadn a hairtcut yet.     following main  to be allowed to,ဂွံ,"5 (v) to get, to obtain, to receive, to comprise. [id] ဂေါံ(အ်)။    အဲထပိုတ်ထောံအရက်ဂွံစှ်သၞာံပြၚ်ရ (v) it is more than ten years since I give up alchol.    ပြေၚ်ဂွံကောန်ကၟာ(v) Preang’s wife has presented him with twins.    As va.    (1) preceding main (v) to have a chance to occasionally combined with မာန်။    (v) to be able to, to do at one of a number of possible moments, to have to, in neg. often may {not}, must {not}.    အဲဂွံကဵုသ္တိမၞးလၟိုန် (v) I always have to remind you.    အဲဂွံစပုၚ်ပ္ဍဲဍုၚ်မတ်လမၠီု (v) I got a meal in Moulmein.    ဣဂှ်ပ္တိုန်ဒဵုဂွံပါၚ်တိုက် (v) learn this till you are word-prefect.    ကၠာမၞးဟဂွံအာအတေံကဵုအဲဂွံတီညိ (v) before you go there, let me know.    ဇကုဂွံတိက်ခိုဟ်ခိုဟ်ရဟာ (v) did you sleep well?    တက်ပန်နာဍဳဂွံဒေါံ(အ်) (v) they are allowed to stop at four o’clock.    နူပြဟ်ပြဟ်ဟွံဂွံတီဂိကွေံရ (v) it is a great pity I did not know sooner.    မုဂွံသ္ပရော (v) what is it for?    မၞးဟွံဂွံလုက်ဣဂှ် (v) you must not touch that.    မၞိဟ်စဘိန်တံဂှ်ဂွံထပိုတ်ဘိန်ဝါတ်ရ (v) opium eaters find the drug difficult to give up.    ရံၚ်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲ ဍေံမၞိဟ်ခိုဟ်မွဲဟွဲသေၚ်ဂှ်တီမာန်ရ (v) if you consider the defects of his conduct you can see he is not a good person.    ဟွံဂွံခေပ်သော်ဏီ (v) I have not hadn a hairtcut yet.    (2) following main (v) to be allowed to, allowed by circumstances to, enabled to, able to.    အဲပ္တိတ်ဂွံလိက်မွဲအုပ် (v) I was able to publish a book.    ညိဟွံဂွံ (v) one should not … at all.    သုၚ်ဒးအရက်ညိဟွံဂွံ (v) people should not drink liquor at all.    ဍေံအာဂွံ (v) he may go.    သေက်ဂွံ (v) ought. [id] သွက်ဂွံ။    သွက်တၟုဲအာကၠုၚ်ဂွံဒၟံၚ်ဖျေံလဝ်သ္ၚိကျာခိုဟ်ခိုဟ် (v) make the verandah look nice so that our guests can use it. [Cf.] ဒး၊ မာန်၊ လေပ်။    [Der.] မိက်ဂွံ (v) to wish to."
Let me know. when final in  phr. ကဵု often connotes the performance of an act for the benefit of another.    ဆက်ကဵု  to present .    ဇကုကဵုလိက်ကဵုမိဇကုတုဲရဟာ  have you written to your mother?    ညးတံကဵုဒါန်  they are giving it to you.    ဍေံကဵုနၚ်လိက်ကဵုအဲ  he has written to me. followed by verbal or nominoverbal construction. to let,ကဵု,"2 (v) to give, to pay.    အခေါန်တိဗ္ၚဂှ်ဒးကဵုၜိုတ်ပန်စှော်ဒကေဝ် (v) I had to pay about forty rupees in land tax.    အလန်ဏံမွဲဝါကဵုမာန်ညိ (v) let’s hope they  win just this once. frequent with (v) used adverbially. [esp.] foll. an imperative.    ကၠာဗှ်ေဟွံအာအတေံကဵုအဲဂွံတီညိ (v) before you go there, let me know. when final in (v) phr. ကဵု(ဝ်) often connotes the performance of an act for the benefit of another.    ဆက်ကဵု(ဝ်) (v) to present {to a superior}.    ဇကုကဵုလိက်ကဵုမိဇကုတုဲရဟာ (v) have you written to your mother?    ညးတံကဵုဒါန် (v) they are giving it to you.    ဍေံကဵုနၚ်လိက်ကဵုအဲ(ယ်) (v) he has written to me. followed by verbal or nominoverbal construction. to let, allow to, this use sometimes has a merely optative force.    ဒလေံကဵု(ဝ်) (v) to lend.    ဒုၚ်ကဵု(ဝ်) (v) to offer ceremonially, to hold out for someone to take. [Cf.] ဗ္ဒုၚ်၊ ဖျေံ(ဟ်)။    မူစိဒးကဵု(ဝ်) (v) how much did it cost?    တုဟ်မိဟ်ကဵုအးဒၟံၚ် (v) scrub him clean.    ဗှ်ကဵုလိက်ညိ (v) please read me the letter. initial in (v) phr. may have this connotation where a physical act of giving is in volved.    ရပ်ချုက်လဝ်ကဵုဗိုန်ဒၟံၚ်ရ (v) they seized him and confined him securely. the subordinate (v) is often preceded by ဂွံ(အ်)။    ဟွံဒးကဵုစိုတ်လ္ပကဵုဒှ်(ဟ်) (v) do not let it be displeasing to you, do not be displeased."
Let someone be in front,ပ္တိုန်ဂတ,"(v) make someone lead, let someone be in front."
Let the broken roads be filled up and leveled,သ္ဗာန်,သ္ဗာန်မလာ်တံဂှ်ဗဝ်သ္တးကၠေံ(အ်) (n) let the broken roads be filled up and leveled.
Let them level every road,ကဵုလး,ကဵုလးဗပေၚ်ဇၟာပ်ဍာန်သဗာန် (v) let them level every road.
Let them level up,လး,ကဵုလးဗပေၚ် (v) let them level up.
Let them sound round the drum.  ကဝဲ၊ ဖ္ဍိတ်၊ ဗ္ဂေတ်၊ သွဲ။  သ္ကဵုဂေတ်ဂေၚ်  send round,ဗဂေၚ်,ကဵုဗ္ဂေၚ်ဖံရ (v) let them sound round the drum. [Cf] ကဝဲ(ယ်)၊ ဖ္ဍိတ်၊ ဗ္ဂေတ်၊ သွဲ(ယ်)။ [Der] သ္ကဵုဂေတ်ဂေၚ် (v) send round.
Let to bite,ပကိတ်,"(v) let to bite, to fit exactly. [id] ပ္ကိတ်။"
Let to break.  ပ္ကဝ်၊ ဝးပ္ကဝ်။  ထ္ကး၊ ထ္ၜိဟ်၊ ဝး။  ကဝ်  to be broken in two,ပကဝ်,"(v) to cause to break {in two, off}, snap, let to break. [id] ပ္ကဝ်၊ ဝးပ္ကဝ်။ [Cf.] ထ္ကး၊ ထ္ၜိဟ်၊ ဝး။ [Der.] ကဝ် (v) to be broken in two."
Let to dry,ပကှ်,"(v) let to dry, to make dry."
Let to dry,ပကဟ်,"(v) let to dry, to make dry."
Let us arrange the marriage,သ္တပ်စိုတ်,"ကောန်ဗၠာဲအဲကဵုကောန်ဝုတ်ဗှ်ေသ္တပ်စိုတ်မ္ဂးစဳရေၚ်စညိ (v) if my son and your daughter are in agreement, let us arrange the marriage."
Let us arrange the marriage.    ဂၠံၚ်တပ်တပ်  straight way,တပ်,"2 (v) to be straight, to agree.   ကောန်ဗၠာဲအဲကဵုကောန်ဝုတ်ဗှ်ေ တပ်စိုတ်မ္ဂးစဳရေၚ်စညိ (v) if my son and your daughter are agreement, let us arrange the marriage.    ဂၠံၚ်တပ်တပ် (v) straight way."
Let us rest here for a moment,ဇူဇံအဏံမွဲစုတ်,(v) let us rest here for a moment.
Let us rest here.    သၞိၚ်ၜိုဟ်သြိုဟ်ဒၟံၚ်  it is cool in the shade.  ဂံက်၊ ဂီု၊ ညိၚ်၊ သာ၊ သ္ၜိုဟ်။    တ္ၜိုဟ်မ္ဂးၜံၚ်ပၟတ်ညိ  do warm yourself at the fire if you are cold.  တ္ၜောဟ်။,တ္ၜိုဟ်,"2 (v) to be cold, cold, pleasant, peaceful, quiet.    ဣဏံစွံထောံပ္ဍဲဒၞာဲတ္ၜိုဟ်တ္ၜိုဟ် (v) put this in a cold place.    ဥတုတ္ၜိုဟ် (n) cold season.    ကာလဂှ်ဍေံဂွံမံၚ်တ္ၜိုဟ်တ္ၜိုဟ်ရ (adv) after that he was able to live in peace.    ဒၞာဲဏံၜိုဟ်သြိုဟ်ကွေံဇူစိုအ် (v) this is nice quiet spot, let us rest here.    သၞိၚ်ၜိုဟ်သြိုဟ်ဒၟံၚ် (v) it is cool in the shade. [Cf.] ဂံက်၊ ဂီု၊ ညိၚ်၊ သာ၊ သ္ၜိုဟ်။    တ္ၜိုဟ်မ္ဂးၜံၚ်ပၟတ်ညိ (v) do warm yourself at the fire if you are cold. [id] တ္ၜောဟ်။"
Let us take a stroll along the mudoon road.  လၟာ်  footprint,ကွာ်ဝေၚ်ဂၠံၚ်မုဟ်ဒုန်စိုအ်,(v) let us take a stroll along the Mudoon road. [Der.] လၟာ်(က်) (n) footprint.
Let us take a stroll along the muhday road,တွာ်ဝေၚ်,တွာ်ဝေၚ်ဂၠံၚ်မုဟ်ဒဵုစိုအ် (v) let us take a stroll along the Muhday road.
Let your speech be rounded out and not disjointed,မွဲဒကုတ်မွဲဒ္ကဴ,ဟီုအရေဝ်ကဵုက္ဍဵုက်ပေၚ်မံၚ်လ္ပဟီုမွဲဒကုတ်မွဲဒ္ကဴ (n) let your speech be rounded out and not disjointed.
Lethargy.  ဒဒှ်ဇြဟတ်မကှ်ဇတ်၊ ဒဒှ်မဟွံချဳဒရာၚ်။,ဒဒှ်အစောံဇြဟတ်ဟွံမွဲ,"(n) inertia, lack of vigour, lethargy. [id] ဒဒှ်ဇြဟတ်မကှ်ဇတ်၊ ဒဒှ်မဟွံချဳဒရာၚ်။"
Letter,မလိက်,"(n) letter, character of alphabet. [Syn.] [id] အက္ခဝ်။"
Letter,လိက်ကဵုဏာ,"(n) letter, epistle, love letter. [Syn.] လိက်ပရၚ်။"
Letter,ဝဏ္ဏ,"(n) [P.] appearance, letter, syllable."
Letter of alphabet,အခဝ်,"(n) [P. akahara] letter of alphabet, letter of an alphabet, character. [id.] အက္ခဝ်၊ အက္ခရ်။"
Letter of an alphabet,အက္ခဝ်,"(n) character, letter of an alphabet, alphabet. [id] အခဝ်။"
Letter of an alphabet,အခဝ်,"(n) [P. akahara] letter of alphabet, letter of an alphabet, character. [id.] အက္ခဝ်၊ အက္ခရ်။"
Letter of authority,လိက်စၞး,"(n) letter of authority, agency."
Letter of authority,လိက်ပ္အပ်ပြာပ်ကဵုသွက်ညးစၞး,"(n) {law} power of attorney, letter of authority."
Letter of explanation,တိက်သောၚ်တလး,"(n) letter of explanation, refutation, clarification, statement {of accounts}."
Letter of recommendation,လိက်ထံက်ဂလာန်,"(n) testimonial, letter of recommendation, credentials."
Letter of resignation,လိက်နုက်တိတ်,(n) letter of resignation.
Letter.    ကဵုဏာလိက်  to send a letter.    ချူမံၚ်လိက်  he is writing.    ဂွံလိက်  to get a passage by heart.    စက်တက်လိက်  type writer.  စက်မအက္ခဝ်။    စက်ပ္ဍဵုလိက်  printing-press.    တလာလိက်  pillar-box.  စေဝ်စုတ်လိက်။    တိုၚ်လိက်  envelope.    ပ္ဍဵုလိက်  to print.    ဗှ်မံၚ်လိက်  he is reading.    မုက်လိက်  page.    ရုၚ်ထောံလိက်  post office.  တိုက်ပလံၚ်လိက်။    လေပ်လိက်  to be literate.  ပြကိုဟ်၊ သၠပတ်၊၊    လိက်ဏံသွက်ညးဂှ်  whose book is this?,လာ်,"3 လာက် (v) to fall down through decay, fall to pieces, to cave in, to crumble, as an old brick building, to cave in as the bank of a stream undermined by the water.    တိုက်လာ်မံၚ် (v) the bilding is falling to pieces.    ဒဵုလာ်အာ (v) there has been a landslide. [Cf.] ထရိုဟ်၊ လီု(မ်)။    [Der.] ပလီုပလာ်(က်) (v) to destroy.    ပၠာ်(က်) (v) to demolish.    ဗလာ်(က်) (v) to blast away.    လိက် (n) [P. lekho, lekhanam] written matter, writing, book, letter.    ကဵုဏာလိက် (n) to send a letter.    ချူမံၚ်လိက် (n) he is writing.    ဂွံလိက် (n) to get a passage by heart.    စက်တက်လိက် (n) type writer. [Cf.] စက်မအက္ခဝ်။    စက်ပ္ဍဵုလိက် (n) printing-press.    တလာလိက် (n) pillar-box. [Var.] စေဝ်စုတ်လိက်။    တိုၚ်လိက် (n) envelope.    ပ္ဍဵုလိက် (v) to print.    ဗှ်မံၚ်လိက် (n) he is reading.    မုက်လိက် (n) page.    ရုၚ်ထောံလိက် (n) post office. [Var.] တိုက်ပလံၚ်လိက်။    လေပ်လိက် (v) to be literate. [Cf.] ပြကိုဟ်၊ သၠပတ်၊၊    လိက်ဏံသွက်ညးဂှ်(ဟ်) (pron) whose book is this?"
Letter.    ပြၚ်  to send,ပရၚ်,"1 (n) message, present, bribe, anything sent.    လိက်ပရၚ် (n) article, letter.    ပြၚ် (v) to send."
Letter.  လိက်ဗ္စန်။,လိက်ဗ္ကန်,"(n) written communication, letter. [Cf.] လိက်ဗ္စန်။"
Letters etc,သိန်သာ,"(n) [Eng.] censor, person authorized to examine books, films, plays, letters etc."
Letting go of his legs,ဗလးဇိုၚ်ဍေံတုဲ,(v) letting go of his legs.
Lettsomia aggregata creeper,ဝန်,3 (n) ဇုက်ဝန် (n) Lettsomia aggregata creeper.
Lettsomia aggregate roxburgh,ဇုက်ဝန်,(n) Lettsomia aggregate Roxburgh.
Lettuce,သၞေဝ်ကြုက်,"(n) lettuce, garden plant with crisp green leaves, its leaves used as food {esp. in salads}."
Levanter,အုရုကၠုဍောန်,"(n) levanter, Euroclydon."
Levee,အသဳအကၠဳ,"(n) conference, Royal audience, levee."
Level,ချိၚ်,"ချိၚ်မုက်ဂၠးဍာ် (v) level, record kept as a standard. (n) a spirit lever."
Level,ချိၚ်မုက်ဂၠးဍာ်,"(v) level, record kept as a standard. (n) a spirit lever."
Level,ၚဴ,"4 (v) to clear away, level, sweep clean, weed.    အးၚး (v) to be clear. [Cf.] ညဳ၊ တး၊ ပ္ညဳ၊ သ္အး။    ၚးမံၚ်ဂူ (v) they were weeding the clearing."
Level,လး,"(v) to spread, lay out, unroll, lay down to the floor, to be stretched, to be straightened, to be flat, level."
Level ground,တိလမၠး,"(n) a level piece of land, a plain, a flat land, a piece of level land, level ground, level place of land."
Level in a tiered,ဘုံ,"(n) [P. Bhumi] plane of existence, realm, earth, ground, stage, storey of a house, division of universe, level in a tiered, tire of တန်ဆံၚ် roof, spire-like roof. [id] ပြာသာတ်။"
Level paddy stalks,ဗျံသြောံ,(v) level paddy stalks.
Level place of land,တိလမၠး,"(n) a level piece of land, a plain, a flat land, a piece of level land, level ground, level place of land."
Level plot of ground threshing floor in house compound.  ဂၞၚ်၊ ဂြာံ။,ဂြာၚ်,(n) level plot of ground threshing floor in house compound. [Cf.] ဂၞၚ်၊ ဂြာံ(မ်)။
Level surface,ဗလး,"2 (n) level surface, a plain area, plain, flat land. [Var.] လမၠး။"
Level surface,လမၠး,"(n) horizontal surface, level surface, plane area, open plain, floor, deck, platform of pagoda."
Level surface,အပၠဴ,"(n) expanse, wide and open area {of land, sea, etc.}, level surface."
Level with the ground.  ရိုဟ်တိုဟ်။,မလးတးဒၟံၚ်ကဵုမုက်တိ,(adj) level with the ground. [id] ရိုဟ်တိုဟ်။
Level.    ခုၚ်ဟွံထေၚ်  the table is not level.    ဂ္ဇံထေၚ်  to sit up straight.  ခိုၚ်၊ ဂၠိ၊ ဇၟံ၊ ဗိုန်။     ပထေၚ်  to make firm,ထေၚ်,"1 (v) to be firm, stable, level.    ခုၚ်ဟွံထေၚ် (v) the table is not level.    ဂ္ဇံထေၚ် (v) to sit up straight. [Cf.] ခိုၚ်၊ ဂၠိ၊ ဇၟံ(အ်)၊ ဗိုန်။    [Der.] ပထေၚ် (v) to make firm."
Lever,ကနဟ်,"1 (n) lever, stick specially shaped for throwing at small game, boomerang. [id] ကၞဟ်၊ လေံကၞဟ်။ [Der.] ကၠဟ် (v) throw."
Lever,လဳဝါ,"(n) [Eng.] lever {of machines}, accelerator {of motor vehicles}."
Lever of prise,မံၚ်သၞောဝ်,(n) lever of prise.
Lever open,ချောံ,"ချောအ် (v) lever open, pick, irritate."
Lever or prise with toe or fingers,ဂၠဟ်,ဂၠဟ်ထ္ဍဟ်ကဵုကောန်ဇိုၚ်ကောန်တဲ (v) lever or prise with toe or fingers.
Lever that plays on a pivot,မံၚ်,3 (n) lever that plays on a pivot.
Lever used in spreading the hull of boat,ခယုတ်,"(n) lever used in spreading the hull of boat, lever used to spread hull of dug-out during construction."
Lever used to spread hull of dug-out during construction,ခယုတ်,"(n) lever used in spreading the hull of boat, lever used to spread hull of dug-out during construction."
Lever with fixed pivot.  ရံက်။,မံၚ်,5 (n) lever with fixed pivot. [Cf.] ရံက်။
Lexicographer,ညးမခၞံအဘိဓါန်,(n) lexicographer.
Liability.  အရာသွက်သ္ဒးလေဲ၊ ကဝုတ်သွက်သ္ဒးလေဲ။,ဒဒှ်မနွံကဵုတာလျိုၚ်အတိုၚ်သၞောဝ်ဥပဒေ,(n) liability. [id] အရာသွက်သ္ဒးလေဲ၊ ကဝုတ်သွက်သ္ဒးလေဲ။
Libellous.  မလီုကျာ်သဳ။,မလီုစရာဲ,(adj) libellous. [id] မလီုကျာ်သဳ။
Liber,ဆု,"သၠာဲဆု (n) liber, sap-wood or outer part of a tree, the laburnum. [Cf.] တၞံ။"
Liber,သၠာဲ,"1 (n) emptiness, worthlessness, fibrous under bark of tree, liber, sap-wood. [Cf.] သ္ကောဝ်၊ သၞော်(က်)။"
Liber,သၠာယ်,"1 (n) emptiness, worthlessness, fibrous under bark of tree, liber, sap-wood. [Cf.] သ္ကောဝ်၊ သၞော်(က်)။"
Liberal in giving open-handed,တဲလောဲ,"(adj) generous, liberal in giving open-handed."
Liberality,သၚ်္ဂဟသၟိၚ်ပန်,"(n) the four elements of popularity pertaining to rulers, namely, affability, liberality, impartiality and beneficent rule."
Liberality.  ဒဒှ်မနွံကဵုစိုတ်သၠဲသၠဲလးလး၊ ပွတွဵုတွေတ်။,ဒဒှ်မနွံကဵုသ္ကဵုသ္ကေတ်,(n) liberality. [id] ဒဒှ်မနွံကဵုစိုတ်သၠဲသၠဲလးလး၊ ပွတွဵုတွေတ်။
Liberation,ဒဒှ်မဗၠးၜး,"(n) liberation, independence. [id] ဒဒှ်မဟၟဲကဵုသ္ဒးဗ္ဒဗ္ဒာဲ၊ ပရေၚ်ဗၠးၜး၊ ပွမဗၠးၜး။"
Liberation,ပရေၚ်ဗၠးတိတ်,"(n) freedom, liberation, emancipation."
Liberation from desire,ဝိမုတ္တိ,(n) [P.] liberation from desire.
Libertine,နိဟ်,မၞိဟ်သုၚ်စဝေၚ်ဂြိုၚ် (n) libertine.
Libertine,မၞိဟ်သုၚ်စဝေၚ်ဂြိုၚ်,"(n) libertine, drunkard."
Liberty,ပရေၚ်ဗၠးၜး,"(n) independence, liberty, freedom."
Librarian.  ပွမတွဵုတွေတ်၊ သ္ကိုပ်တိုက်ရံၚ်လိက်။,ဇမၞော်တိုက်ရံၚ်လိက်,(n) librarian. [id] ပွမတွဵုတွေတ်၊ သ္ကိုပ်တိုက်ရံၚ်လိက်။
Library,တိုက်ပိတကတ်,"(n) library, building of housing library. [id] တိုက်ပိဋကတ်။"
Library,ပိဋကတ်,တိုက်ပိဋကတ် (n) library.
Lice into strips or segments.  ဂဇီ၊ ဒဇီ၊ ဒန်၊ ရာ၊ ရေက်၊ ၜံက်။,ဓဇီ,"ဓဇိမ် (v) to chop up, mince, {of fish and meat} lice into strips or segments. [Cf.] ဂဇီ(မ်)၊ ဒဇီ(မ်)၊ ဒန်၊ ရာ၊ ရေက်၊ ၜံက်။"
Licence,လာၚ်သိန်,(n) [Eng.] licence.
Licence,အမိၚ်,"(n) official permission, permit, licence, utterance, order, command, decree, injunction, mandate."
License,ကဵုအခေါၚ်အဝဵု,(v) license.
Licensed legal practitioner,အသံမဂွံလဝ်နူတၠညး,"(n) [obs.] pleader, advocate, licensed legal practitioner."
Licentious affairs with women,အမှုမစပ်ကဵုမၞိဟ်ဗြဴ,"(n) {law} licentious affairs with women, matters peculiar to women."
Lichee,ဒဗုၚ်ကြုက်,"(n) lichee, litchi {chi}."
Lichen growing on tress,အိက်ၚာ်ဆု,(n) lichen growing on tress.
Lick with the tongue,ကၠာန်,"(v) to lick, lick with the tongue, taste. [id] ကလံ(မ်)။ [Cf.] စေပ်။"
Licking.  ဒဒှ်မကျအာ။,ပွမလၟို်ဟ်တက်,(n) licking. [id] ဒဒှ်မကျအာ။
Licna pletata roxburgh,ဒွံ,"1 (n) small kind of palm, Licna pletata Roxburgh, leaves of which are used for roofing."
Licuala peltata roxburgh,ဂွံ,"1 (n) small kind of palm, licuala peltata Roxburgh, leaves of which are used for roofing. [id] ဒွံ(အ်)။"
Lid,ခတိုပ်,"(n) cover, lid, flap. [id] ဂတိုပ်။"
Lid,ဂကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, shawl carried folded over one shoulder by monks, chief, principal. [id] သ္ကိုပ်။"
Lid,ဂၟဳ,"(n) {colloq} lid, cover of a pot. [id] ဂၟဳထၟာဲ။ [Var.] လၟဳ။"
Lid,ဒကိုပ်,"(n) cove, lid, chief, principal. [esp.] close-fitting one, covering, shawl carried over one’s shoulder by monks, one of the robe worn by a monk. [id] ထ္ကိုပ်။"
Lid,ဒတိုပ်,"(n) lid, cover, flap. [Cf.] ဂတိုပ်၊ ဂရောပ်၊ လၟဳ။ [Der.] တိုပ် (v) to bury."
Lid,လဗော်,"လၟဳဒၞော်ယံက်လ္ဗံက်ပြးဇး (n) lid, ladle, cooking spoon and table scattered about. [Cf.] ခဗံက်၊ ခုၚ်စပုၚ်။"
Lid,သ္ကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, robes of a Buddhist monk {shawl or plaid carried folded over one shoulder by monks}, chief, principal. [id.] တိစဳဝရိက်၊ ဇၞောဝ်အရဳ၊ ဒ္ကိုပ်။"
Lid of a pot,လၟဳ,"2 (n) lid of a pot, pot lid./n   သော်ဇိုၚ်လၟဳ (n) pudding-basin haircut. [Cf.] အထုပ်၊ ထကိုပ်၊ ထတိုပ်။ [Var.] ပၟဳ။    လၟဳကာ (n) lid of tea-bottle."
